Feature ID	Taxon	Confidence
2cf1c9657c2b3cc0ee795fa13c99ba0389bfef7e	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Thaumatomonadida; f__Thaumatomonadida; g__uncultured; s__Cercozoa_sp.	0.9925898403540112
2dace0cfc354e85696846a829c83ca2b165d192b	d__Eukaryota; p__Chlorophyta; c__Pyramimonadophyceae; o__Pseudoscourfieldiales; f__Prasinococcaceae; g__Prasinoderma	0.9999994083253974
2dd75c1e4806288b06c88dbe8e2adfceff397804	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Mollusca; g__Mytilus; s__Mytilus	0.8874800521899598
2e13b9822d80a8bd78b600b5f9f1a0aa62b5da9b	d__Eukaryota; p__Cercozoa	0.9999576314196943
2eec9e9ece8d6fe15b79617c3f1df325dbd21228	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa	0.7832105287486768
2f0e94278c6300b196995b18836186898e67eaa9	d__Eukaryota	1.0000000000000098
2f358461a94a1d4e9eda60541e10744d93b7fe02	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II	0.9869049285166569
302b5480f8e20cae3566f639e09323905ced4fe1	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_MALVII_Guillou_II.3_4	0.9799711443076317
31a5b1b055a6b7f8ee097e36de1ec760936dfaf4	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta; f__Chlorarachniophyta; g__uncultured	0.9924855298235962
31e0e279a463e7057276ecbe3ef626a35a50c296	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Ebriacea; f__Ebriacea; g__Ebria	0.9998113296064544
32a6883c19d72a8cf6120e5c21c3bfd74396f17e	d__Eukaryota; p__Retaria; c__RAD_A; o__RAD_A; f__RAD_A; g__RAD_A; s__Porites_astreoides	0.9999997854477501
32aea7b89b46a29f7bebb1953f8146348f9c821b	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_eukaryote	0.8141845882367256
33295175395ff192fe200cb8ca218aa975afdbe5	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Coccidia; f__Eimeriorina	0.9999874278388379
332c277d74804f5a7acfb25ce8a7f7de95033b82	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__Uncultured_marine	0.9420027008742097
33b1c4535b0cbfb52e21c9ed260f295fd71d46dd	d__Eukaryota; p__Ciliophora	0.9985427121298542
33b206c14d204bcf329950a4321e3658b7dbd8e5	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Ceriantharia; f__Ceriantharia; g__Ceriantharia; s__Isarachnanthus_maderensis	0.954355813334499
33c4bacbe5db81394485f971004855d1a73cc17a	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.8965392130348295
33da4f39941fcb6511baac230b7d59cc11e489e2	d__Eukaryota	1.0000000000000124
33e5c4c185bc7fd3eb0d9e70a4fda9df285c5671	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa	0.7324660409574121
33f322377c28039f3992f363688a4b5351597857	d__Eukaryota; p__Holozoa; c__Filasterea; o__Ministeriida; f__Capsasporidae; g__Marine_Group	0.9999888272564904
346a61de5075ef3fcdae8ad0fd050aa75e9ff036	d__Eukaryota; p__MAST-7; c__MAST-7B; o__MAST-7B; f__MAST-7B; g__MAST-7B; s__uncultured_eukaryote	0.9994278299523218
348be2b4818828895d7a5858bd38ff119c1e7c23	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__uncultured; s__uncultured_Rhizaria	0.8475576750120316
353f703d46f7b7c9e01be5bbeeb6f1dbb2f91571	d__Eukaryota; p__Metazoa; c__Metazoa; o__Metazoa; f__Eumetazoa_Copepoda; g__Calanus; s__Calanus	0.999969596968315
3567739027e643dfbb965abd2085521572ba68ff	d__Eukaryota; p__Cercozoa; c__Chlorarachniophyta; o__Chlorarachniophyta	0.999998040245679
357c69f754d6f72ec8510794f0553d92635d68d2	d__Eukaryota; p__Labyrinthulomycetes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.9501319662136408
3602a4dca23e2616e03ad8fc56b06fcd24f932bf	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae; o__Dolichomastigales; f__Dolichomastigaceae; g__Crustomastix	0.7987249920498647
